UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
SP;PIRAPORA DO BOM JESUS;MOTONETA;255
SP;PIRAPORA DO BOM JESUS;ONIBUS;148
SP;PIRAPORA DO BOM JESUS;QUADRICICLO;0
SP;PIRAPORA DO BOM JESUS;REBOQUE;52
SP;PIRAPORA DO BOM JESUS;SEMI-REBOQUE;21
SP;PIRAPORA DO BOM JESUS;SIDE-CAR;0
SP;PIRAPORA DO BOM JESUS;OUTROS;0
SP;PIRAPORA DO BOM JESUS;TRATOR ESTEI;0
SP;PIRAPORA DO BOM JESUS;TRATOR RODAS;2
SP;PIRAPORA DO BOM JESUS;TRICICLO;3
SP;PIRAPORA DO BOM JESUS;UTILITARIO;35
SP;PIRAPOZINHO;AUTOMOVEL;9414
SP;PIRAPOZINHO;BONDE;0
SP;PIRAPOZINHO;CAMINHAO;508
SP;PIRAPOZINHO;CAMINHAO TRATOR;179
SP;PIRAPOZINHO;CAMINHONETE;1197
SP;PIRAPOZINHO;CAMIONETA;355
SP;PIRAPOZINHO;CHASSI PLATAF;0
SP;PIRAPOZINHO;CICLOMOTOR;6
SP;PIRAPOZINHO;MICRO-ONIBUS;46
SP;PIRAPOZINHO;MOTOCICLETA;3330
SP;PIRAPOZINHO;MOTONETA;959
SP;PIRAPOZINHO;ONIBUS;109
SP;PIRAPOZINHO;QUADRICICLO;0
SP;PIRAPOZINHO;REBOQUE;437
SP;PIRAPOZINHO;SEMI-REBOQUE;241
SP;PIRAPOZINHO;SIDE-CAR;0
SP;PIRAPOZINHO;OUTROS;1
SP;PIRAPOZINHO;TRATOR ESTEI;0
SP;PIRAPOZINHO;TRATOR RODAS;1
SP;PIRAPOZINHO;TRICICLO;5
SP;PIRAPOZINHO;UTILITARIO;77
SP;PIRASSUNUNGA;AUTOMOVEL;33913
SP;PIRASSUNUNGA;BONDE;0
SP;PIRASSUNUNGA;CAMINHAO;1169
SP;PIRASSUNUNGA;CAMINHAO TRATOR;624
SP;PIRASSUNUNGA;CAMINHONETE;3768
SP;PIRASSUNUNGA;CAMIONETA;2077
SP;PIRASSUNUNGA;CHASSI PLATAF;1
SP;PIRASSUNUNGA;CICLOMOTOR;224
SP;PIRASSUNUNGA;MICRO-ONIBUS;179
SP;PIRASSUNUNGA;MOTOCICLETA;12602
SP;PIRASSUNUNGA;MOTONETA;2097
SP;PIRASSUNUNGA;ONIBUS;246
SP;PIRASSUNUNGA;QUADRICICLO;0
SP;PIRASSUNUNGA;REBOQUE;1233
SP;PIRASSUNUNGA;SEMI-REBOQUE;1174
SP;PIRASSUNUNGA;SIDE-CAR;34
SP;PIRASSUNUNGA;OUTROS;45
SP;PIRASSUNUNGA;TRATOR ESTEI;0
SP;PIRASSUNUNGA;TRATOR RODAS;5
SP;PIRASSUNUNGA;TRICICLO;11
SP;PIRASSUNUNGA;UTILITARIO;359
SP;PIRATININGA;AUTOMOVEL;5598
SP;PIRATININGA;BONDE;0
SP;PIRATININGA;CAMINHAO;310
SP;PIRATININGA;CAMINHAO TRATOR;55
SP;PIRATININGA;CAMINHONETE;929
SP;PIRATININGA;CAMIONETA;345
SP;PIRATININGA;CHASSI PLATAF;0
SP;PIRATININGA;CICLOMOTOR;15
SP;PIRATININGA;MICRO-ONIBUS;37
SP;PIRATININGA;MOTOCICLETA;1291
SP;PIRATININGA;MOTONETA;145
SP;PIRATININGA;ONIBUS;48
SP;PIRATININGA;QUADRICICLO;0
SP;PIRATININGA;REBOQUE;210
SP;PIRATININGA;SEMI-REBOQUE;62
SP;PIRATININGA;SIDE-CAR;1
SP;PIRATININGA;OUTROS;2
SP;PIRATININGA;TRATOR ESTEI;0
SP;PIRATININGA;TRATOR RODAS;3
SP;PIRATININGA;TRICICLO;3
SP;PIRATININGA;UTILITARIO;64
SP;PITANGUEIRAS;AUTOMOVEL;10792
SP;PITANGUEIRAS;BONDE;0
SP;PITANGUEIRAS;CAMINHAO;1020
SP;PITANGUEIRAS;CAMINHAO TRATOR;212
SP;PITANGUEIRAS;CAMINHONETE;1578
SP;PITANGUEIRAS;CAMIONETA;523
SP;PITANGUEIRAS;CHASSI PLATAF;0
SP;PITANGUEIRAS;CICLOMOTOR;143
SP;PITANGUEIRAS;MICRO-ONIBUS;61
SP;PITANGUEIRAS;MOTOCICLETA;3935
SP;PITANGUEIRAS;MOTONETA;1404
SP;PITANGUEIRAS;ONIBUS;348
SP;PITANGUEIRAS;QUADRICICLO;0
SP;PITANGUEIRAS;REBOQUE;710
SP;PITANGUEIRAS;SEMI-REBOQUE;442
SP;PITANGUEIRAS;SIDE-CAR;1
SP;PITANGUEIRAS;OUTROS;2
SP;PITANGUEIRAS;TRATOR ESTEI;0
SP;PITANGUEIRAS;TRATOR RODAS;0
SP;PITANGUEIRAS;TRICICLO;7
SP;PITANGUEIRAS;UTILITARIO;138
SP;PLANALTO;AUTOMOVEL;1542
SP;PLANALTO;BONDE;0
SP;PLANALTO;CAMINHAO;196
SP;PLANALTO;CAMINHAO TRATOR;43
SP;PLANALTO;CAMINHONETE;256
SP;PLANALTO;CAMIONETA;44
SP;PLANALTO;CHASSI PLATAF;0
SP;PLANALTO;CICLOMOTOR;2
SP;PLANALTO;MICRO-ONIBUS;15
SP;PLANALTO;MOTOCICLETA;439
SP;PLANALTO;MOTONETA;78
SP;PLANALTO;ONIBUS;62
SP;PLANALTO;QUADRICICLO;0
SP;PLANALTO;REBOQUE;187
SP;PLANALTO;SEMI-REBOQUE;110
SP;PLANALTO;SIDE-CAR;0
SP;PLANALTO;OUTROS;0
SP;PLANALTO;TRATOR ESTEI;0
SP;PLANALTO;TRATOR RODAS;0
SP;PLANALTO;TRICICLO;2
SP;PLANALTO;UTILITARIO;5
SP;PLATINA;AUTOMOVEL;848
SP;PLATINA;BONDE;0
SP;PLATINA;CAMINHAO;67
SP;PLATINA;CAMINHAO TRATOR;7
SP;PLATINA;CAMINHONETE;184
SP;PLATINA;CAMIONETA;20
SP;PLATINA;CHASSI PLATAF;0
SP;PLATINA;CICLOMOTOR;1
SP;PLATINA;MICRO-ONIBUS;15
SP;PLATINA;MOTOCICLETA;293
SP;PLATINA;MOTONETA;14
SP;PLATINA;ONIBUS;17
SP;PLATINA;QUADRICICLO;0
SP;PLATINA;REBOQUE;34
SP;PLATINA;SEMI-REBOQUE;15
SP;PLATINA;SIDE-CAR;0
SP;PLATINA;OUTROS;0
SP;PLATINA;TRATOR ESTEI;0
SP;PLATINA;TRATOR RODAS;0
SP;PLATINA;TRICICLO;0
SP;PLATINA;UTILITARIO;4
SP;POA;AUTOMOVEL;38759
SP;POA;BONDE;0
SP;POA;CAMINHAO;995
SP;POA;CAMINHAO TRATOR;307
SP;POA;CAMINHONETE;3386
SP;POA;CAMIONETA;2759
SP;POA;CHASSI PLATAF;1
SP;POA;CICLOMOTOR;73
SP;POA;MICRO-ONIBUS;239
SP;POA;MOTOCICLETA;7040
SP;POA;MOTONETA;891
SP;POA;ONIBUS;192
SP;POA;QUADRICICLO;0
SP;POA;REBOQUE;451
SP;POA;SEMI-REBOQUE;300
SP;POA;SIDE-CAR;5
SP;POA;OUTROS;1
SP;POA;TRATOR ESTEI;0
SP;POA;TRATOR RODAS;23
SP;POA;TRICICLO;11
SP;POA;UTILITARIO;338
SP;POLONI;AUTOMOVEL;2128
SP;POLONI;BONDE;0
SP;POLONI;CAMINHAO;187
SP;POLONI;CAMINHAO TRATOR;30
SP;POLONI;CAMINHONETE;397
SP;POLONI;CAMIONETA;108
SP;POLONI;CHASSI PLATAF;0
SP;POLONI;CICLOMOTOR;5
SP;POLONI;MICRO-ONIBUS;6
SP;POLONI;MOTOCICLETA;521
SP;POLONI;MOTONETA;42
SP;POLONI;ONIBUS;62
SP;POLONI;QUADRICICLO;0
SP;POLONI;REBOQUE;155
SP;POLONI;SEMI-REBOQUE;31
SP;POLONI;SIDE-CAR;0
SP;POLONI;OUTROS;0
SP;POLONI;TRATOR ESTEI;0
SP;POLONI;TRATOR RODAS;0
SP;POLONI;TRICICLO;1
SP;POLONI;UTILITARIO;23
SP;POMPEIA;AUTOMOVEL;8819
SP;POMPEIA;BONDE;0
SP;POMPEIA;CAMINHAO;324
SP;POMPEIA;CAMINHAO TRATOR;82
SP;POMPEIA;CAMINHONETE;1409
SP;POMPEIA;CAMIONETA;404
SP;POMPEIA;CHASSI PLATAF;0
SP;POMPEIA;CICLOMOTOR;75
SP;POMPEIA;MICRO-ONIBUS;22
SP;POMPEIA;MOTOCICLETA;2529
SP;POMPEIA;MOTONETA;359
SP;POMPEIA;ONIBUS;62
SP;POMPEIA;QUADRICICLO;0
SP;POMPEIA;REBOQUE;264
SP;POMPEIA;SEMI-REBOQUE;55
SP;POMPEIA;SIDE-CAR;2
SP;POMPEIA;OUTROS;1
SP;POMPEIA;TRATOR ESTEI;0
SP;POMPEIA;TRATOR RODAS;0
SP;POMPEIA;TRICICLO;4
SP;POMPEIA;UTILITARIO;71
SP;PONGAI;AUTOMOVEL;1572
SP;PONGAI;BONDE;0
SP;PONGAI;CAMINHAO;68
SP;PONGAI;CAMINHAO TRATOR;8
SP;PONGAI;CAMINHONETE;254
SP;PONGAI;CAMIONETA;65
SP;PONGAI;CHASSI PLATAF;0
SP;PONGAI;CICLOMOTOR;0
SP;PONGAI;MICRO-ONIBUS;11
SP;PONGAI;MOTOCICLETA;244
SP;PONGAI;MOTONETA;27
SP;PONGAI;ONIBUS;21
SP;PONGAI;QUADRICICLO;0
SP;PONGAI;REBOQUE;85
SP;PONGAI;SEMI-REBOQUE;15
SP;PONGAI;SIDE-CAR;1
SP;PONGAI;OUTROS;0
SP;PONGAI;TRATOR ESTEI;0
SP;PONGAI;TRATOR RODAS;0
SP;PONGAI;TRICICLO;0
SP;PONGAI;UTILITARIO;7
SP;PONTAL;AUTOMOVEL;11514
SP;PONTAL;BONDE;0
SP;PONTAL;CAMINHAO;1105
SP;PONTAL;CAMINHAO TRATOR;259
SP;PONTAL;CAMINHONETE;1598
SP;PONTAL;CAMIONETA;511
SP;PONTAL;CHASSI PLATAF;0
SP;PONTAL;CICLOMOTOR;81
SP;PONTAL;MICRO-ONIBUS;40
SP;PONTAL;MOTOCICLETA;2854
SP;PONTAL;MOTONETA;1152
SP;PONTAL;ONIBUS;576
SP;PONTAL;QUADRICICLO;0
SP;PONTAL;REBOQUE;855
SP;PONTAL;SEMI-REBOQUE;591
SP;PONTAL;SIDE-CAR;2
SP;PONTAL;OUTROS;0
SP;PONTAL;TRATOR ESTEI;0
SP;PONTAL;TRATOR RODAS;1
SP;PONTAL;TRICICLO;28
SP;PONTAL;UTILITARIO;66
SP;PONTALINDA;AUTOMOVEL;1100
SP;PONTALINDA;BONDE;0
SP;PONTALINDA;CAMINHAO;42
SP;PONTALINDA;CAMINHAO TRATOR;0
SP;PONTALINDA;CAMINHONETE;145
SP;PONTALINDA;CAMIONETA;48
SP;PONTALINDA;CHASSI PLATAF;0
SP;PONTALINDA;CICLOMOTOR;0
SP;PONTALINDA;MICRO-ONIBUS;17
SP;PONTALINDA;MOTOCICLETA;378
SP;PONTALINDA;MOTONETA;63
SP;PONTALINDA;ONIBUS;38
SP;PONTALINDA;QUADRICICLO;0
SP;PONTALINDA;REBOQUE;62
SP;PONTALINDA;SEMI-REBOQUE;3
SP;PONTALINDA;SIDE-CAR;0
SP;PONTALINDA;OUTROS;1
SP;PONTALINDA;TRATOR ESTEI;0
SP;PONTALINDA;TRATOR RODAS;0
SP;PONTALINDA;TRICICLO;0
SP;PONTALINDA;UTILITARIO;0
SP;PONTES GESTAL;AUTOMOVEL;974
SP;PONTES GESTAL;BONDE;0
SP;PONTES GESTAL;CAMINHAO;70
SP;PONTES GESTAL;CAMINHAO TRATOR;19
SP;PONTES GESTAL;CAMINHONETE;184
SP;PONTES GESTAL;CAMIONETA;37
SP;PONTES GESTAL;CHASSI PLATAF;0
SP;PONTES GESTAL;CICLOMOTOR;0
SP;PONTES GESTAL;MICRO-ONIBUS;7
SP;PONTES GESTAL;MOTOCICLETA;186
SP;PONTES GESTAL;MOTONETA;25
SP;PONTES GESTAL;ONIBUS;25
SP;PONTES GESTAL;QUADRICICLO;0
SP;PONTES GESTAL;REBOQUE;103
SP;PONTES GESTAL;SEMI-REBOQUE;65
SP;PONTES GESTAL;SIDE-CAR;0
SP;PONTES GESTAL;OUTROS;0
SP;PONTES GESTAL;TRATOR ESTEI;0
SP;PONTES GESTAL;TRATOR RODAS;0
SP;PONTES GESTAL;TRICICLO;0
SP;PONTES GESTAL;UTILITARIO;4
SP;POPULINA;AUTOMOVEL;1596
SP;POPULINA;BONDE;0
SP;POPULINA;CAMINHAO;60
SP;POPULINA;CAMINHAO TRATOR;10
SP;POPULINA;CAMINHONETE;259
SP;POPULINA;CAMIONETA;62
SP;POPULINA;CHASSI PLATAF;0
SP;POPULINA;CICLOMOTOR;7
SP;POPULINA;MICRO-ONIBUS;9
SP;POPULINA;MOTOCICLETA;360
SP;POPULINA;MOTONETA;59
SP;POPULINA;ONIBUS;15
SP;POPULINA;QUADRICICLO;0
SP;POPULINA;REBOQUE;137
SP;POPULINA;SEMI-REBOQUE;13
SP;POPULINA;SIDE-CAR;3
SP;POPULINA;OUTROS;0
SP;POPULINA;TRATOR ESTEI;0
SP;POPULINA;TRATOR RODAS;0
SP;POPULINA;TRICICLO;0
SP;POPULINA;UTILITARIO;12
SP;PORANGABA;AUTOMOVEL;3177
SP;PORANGABA;BONDE;0
SP;PORANGABA;CAMINHAO;201
SP;PORANGABA;CAMINHAO TRATOR;19
SP;PORANGABA;CAMINHONETE;568
SP;PORANGABA;CAMIONETA;164
SP;PORANGABA;CHASSI PLATAF;2
SP;PORANGABA;CICLOMOTOR;3
SP;PORANGABA;MICRO-ONIBUS;19
SP;PORANGABA;MOTOCICLETA;947
SP;PORANGABA;MOTONETA;94
SP;PORANGABA;ONIBUS;19
SP;PORANGABA;QUADRICICLO;0
SP;PORANGABA;REBOQUE;79
SP;PORANGABA;SEMI-REBOQUE;21
SP;PORANGABA;SIDE-CAR;0
SP;PORANGABA;OUTROS;0
SP;PORANGABA;TRATOR ESTEI;0
SP;PORANGABA;TRATOR RODAS;1
SP;PORANGABA;TRICICLO;3
SP;PORANGABA;UTILITARIO;15
SP;PORTO FELIZ;AUTOMOVEL;20677
SP;PORTO FELIZ;BONDE;0
SP;PORTO FELIZ;CAMINHAO;1425
SP;PORTO FELIZ;CAMINHAO TRATOR;199
SP;PORTO FELIZ;CAMINHONETE;3178
SP;PORTO FELIZ;CAMIONETA;1201
SP;PORTO FELIZ;CHASSI PLATAF;3
SP;PORTO FELIZ;CICLOMOTOR;42
SP;PORTO FELIZ;MICRO-ONIBUS;147
SP;PORTO FELIZ;MOTOCICLETA;6563
SP;PORTO FELIZ;MOTONETA;982
SP;PORTO FELIZ;ONIBUS;211
SP;PORTO FELIZ;QUADRICICLO;0
SP;PORTO FELIZ;REBOQUE;466
SP;PORTO FELIZ;SEMI-REBOQUE;290
SP;PORTO FELIZ;SIDE-CAR;1
SP;PORTO FELIZ;OUTROS;1
SP;PORTO FELIZ;TRATOR ESTEI;0
SP;PORTO FELIZ;TRATOR RODAS;31
SP;PORTO FELIZ;TRICICLO;3
SP;PORTO FELIZ;UTILITARIO;253
SP;PORTO FERREIRA;AUTOMOVEL;21760
SP;PORTO FERREIRA;BONDE;0
SP;PORTO FERREIRA;CAMINHAO;1226
SP;PORTO FERREIRA;CAMINHAO TRATOR;736
SP;PORTO FERREIRA;CAMINHONETE;2928
SP;PORTO FERREIRA;CAMIONETA;1403
SP;PORTO FERREIRA;CHASSI PLATAF;0
SP;PORTO FERREIRA;CICLOMOTOR;146
SP;PORTO FERREIRA;MICRO-ONIBUS;138
SP;PORTO FERREIRA;MOTOCICLETA;11501
SP;PORTO FERREIRA;MOTONETA;1611
SP;PORTO FERREIRA;ONIBUS;180
SP;PORTO FERREIRA;QUADRICICLO;0
SP;PORTO FERREIRA;REBOQUE;688
SP;PORTO FERREIRA;SEMI-REBOQUE;969
SP;PORTO FERREIRA;SIDE-CAR;3
SP;PORTO FERREIRA;OUTROS;0
SP;PORTO FERREIRA;TRATOR ESTEI;0
SP;PORTO FERREIRA;TRATOR RODAS;1
SP;PORTO FERREIRA;TRICICLO;18
SP;PORTO FERREIRA;UTILITARIO;260
SP;POTIM;AUTOMOVEL;4043
SP;POTIM;BONDE;0
SP;POTIM;CAMINHAO;90
SP;POTIM;CAMINHAO TRATOR;12
SP;POTIM;CAMINHONETE;387
SP;POTIM;CAMIONETA;325
SP;POTIM;CHASSI PLATAF;0
SP;POTIM;CICLOMOTOR;9
SP;POTIM;MICRO-ONIBUS;66
SP;POTIM;MOTOCICLETA;2020
SP;POTIM;MOTONETA;155
SP;POTIM;ONIBUS;30
SP;POTIM;QUADRICICLO;0
SP;POTIM;REBOQUE;68
SP;POTIM;SEMI-REBOQUE;25
SP;POTIM;SIDE-CAR;0
SP;POTIM;OUTROS;1
SP;POTIM;TRATOR ESTEI;0
SP;POTIM;TRATOR RODAS;0
SP;POTIM;TRICICLO;3
SP;POTIM;UTILITARIO;17
SP;POTIRENDABA;AUTOMOVEL;7340
SP;POTIRENDABA;BONDE;0
SP;POTIRENDABA;CAMINHAO;557
SP;POTIRENDABA;CAMINHAO TRATOR;235
SP;POTIRENDABA;CAMINHONETE;1380
SP;POTIRENDABA;CAMIONETA;314
SP;POTIRENDABA;CHASSI PLATAF;1
SP;POTIRENDABA;CICLOMOTOR;68
SP;POTIRENDABA;MICRO-ONIBUS;22
SP;POTIRENDABA;MOTOCICLETA;1844
SP;POTIRENDABA;MOTONETA;565
SP;POTIRENDABA;ONIBUS;95
SP;POTIRENDABA;QUADRICICLO;0
SP;POTIRENDABA;REBOQUE;533
SP;POTIRENDABA;SEMI-REBOQUE;351
SP;POTIRENDABA;SIDE-CAR;1
SP;POTIRENDABA;OUTROS;0
SP;POTIRENDABA;TRATOR ESTEI;0
SP;POTIRENDABA;TRATOR RODAS;0
SP;POTIRENDABA;TRICICLO;3
SP;POTIRENDABA;UTILITARIO;45
SP;PRACINHA;AUTOMOVEL;467
SP;PRACINHA;BONDE;0
SP;PRACINHA;CAMINHAO;13
SP;PRACINHA;CAMINHAO TRATOR;9
SP;PRACINHA;CAMINHONETE;60
SP;PRACINHA;CAMIONETA;9
SP;PRACINHA;CHASSI PLATAF;0
SP;PRACINHA;CICLOMOTOR;1
SP;PRACINHA;MICRO-ONIBUS;6
SP;PRACINHA;MOTOCICLETA;170
SP;PRACINHA;MOTONETA;6
SP;PRACINHA;ONIBUS;15
SP;PRACINHA;QUADRICICLO;0
SP;PRACINHA;REBOQUE;4
SP;PRACINHA;SEMI-REBOQUE;0
SP;PRACINHA;SIDE-CAR;0
SP;PRACINHA;OUTROS;0
SP;PRACINHA;TRATOR ESTEI;0
SP;PRACINHA;TRATOR RODAS;0
SP;PRACINHA;TRICICLO;0
SP;PRACINHA;UTILITARIO;0
SP;PRADOPOLIS;AUTOMOVEL;5555
SP;PRADOPOLIS;BONDE;0
SP;PRADOPOLIS;CAMINHAO;442
SP;PRADOPOLIS;CAMINHAO TRATOR;311
SP;PRADOPOLIS;CAMINHONETE;836
SP;PRADOPOLIS;CAMIONETA;333
SP;PRADOPOLIS;CHASSI PLATAF;0
SP;PRADOPOLIS;CICLOMOTOR;43
SP;PRADOPOLIS;MICRO-ONIBUS;30
SP;PRADOPOLIS;MOTOCICLETA;1161
SP;PRADOPOLIS;MOTONETA;459
SP;PRADOPOLIS;ONIBUS;256
SP;PRADOPOLIS;QUADRICICLO;0
SP;PRADOPOLIS;REBOQUE;421
SP;PRADOPOLIS;SEMI-REBOQUE;591
SP;PRADOPOLIS;SIDE-CAR;0
SP;PRADOPOLIS;OUTROS;0
SP;PRADOPOLIS;TRATOR ESTEI;0
SP;PRADOPOLIS;TRATOR RODAS;4
SP;PRADOPOLIS;TRICICLO;1
SP;PRADOPOLIS;UTILITARIO;37
SP;PRAIA GRANDE;AUTOMOVEL;83831
SP;PRAIA GRANDE;BONDE;0
SP;PRAIA GRANDE;CAMINHAO;2355
SP;PRAIA GRANDE;CAMINHAO TRATOR;444
SP;PRAIA GRANDE;CAMINHONETE;7809
SP;PRAIA GRANDE;CAMIONETA;6348
SP;PRAIA GRANDE;CHASSI PLATAF;1
SP;PRAIA GRANDE;CICLOMOTOR;257
SP;PRAIA GRANDE;MICRO-ONIBUS;443
SP;PRAIA GRANDE;MOTOCICLETA;34260
SP;PRAIA GRANDE;MOTONETA;11578
SP;PRAIA GRANDE;ONIBUS;369
SP;PRAIA GRANDE;QUADRICICLO;0
SP;PRAIA GRANDE;REBOQUE;1740
SP;PRAIA GRANDE;SEMI-REBOQUE;487
SP;PRAIA GRANDE;SIDE-CAR;9
SP;PRAIA GRANDE;OUTROS;24
SP;PRAIA GRANDE;TRATOR ESTEI;0
SP;PRAIA GRANDE;TRATOR RODAS;68
SP;PRAIA GRANDE;TRICICLO;43
SP;PRAIA GRANDE;UTILITARIO;1155
SP;PRATANIA;AUTOMOVEL;1866
SP;PRATANIA;BONDE;0
SP;PRATANIA;CAMINHAO;140
SP;PRATANIA;CAMINHAO TRATOR;241
SP;PRATANIA;CAMINHONETE;263
SP;PRATANIA;CAMIONETA;102
SP;PRATANIA;CHASSI PLATAF;0
SP;PRATANIA;CICLOMOTOR;1
SP;PRATANIA;MICRO-ONIBUS;21
SP;PRATANIA;MOTOCICLETA;387
SP;PRATANIA;MOTONETA;11
SP;PRATANIA;ONIBUS;89
SP;PRATANIA;QUADRICICLO;0
SP;PRATANIA;REBOQUE;217
SP;PRATANIA;SEMI-REBOQUE;409
SP;PRATANIA;SIDE-CAR;0
SP;PRATANIA;OUTROS;0
SP;PRATANIA;TRATOR ESTEI;0
SP;PRATANIA;TRATOR RODAS;0
SP;PRATANIA;TRICICLO;0
SP;PRATANIA;UTILITARIO;7
SP;PRESIDENTE ALVES;AUTOMOVEL;1342
SP;PRESIDENTE ALVES;BONDE;0
SP;PRESIDENTE ALVES;CAMINHAO;57
SP;PRESIDENTE ALVES;CAMINHAO TRATOR;19
SP;PRESIDENTE ALVES;CAMINHONETE;201
SP;PRESIDENTE ALVES;CAMIONETA;51
SP;PRESIDENTE ALVES;CHASSI PLATAF;0
SP;PRESIDENTE ALVES;CICLOMOTOR;0
SP;PRESIDENTE ALVES;MICRO-ONIBUS;10
SP;PRESIDENTE ALVES;MOTOCICLETA;339
SP;PRESIDENTE ALVES;MOTONETA;16
SP;PRESIDENTE ALVES;ONIBUS;51
SP;PRESIDENTE ALVES;QUADRICICLO;0
SP;PRESIDENTE ALVES;REBOQUE;81
SP;PRESIDENTE ALVES;SEMI-REBOQUE;23
SP;PRESIDENTE ALVES;SIDE-CAR;0
SP;PRESIDENTE ALVES;OUTROS;0
SP;PRESIDENTE ALVES;TRATOR ESTEI;0
SP;PRESIDENTE ALVES;TRATOR RODAS;0
SP;PRESIDENTE ALVES;TRICICLO;0
SP;PRESIDENTE ALVES;UTILITARIO;10
SP;PRESIDENTE BERNARDES;AUTOMOVEL;5085
SP;PRESIDENTE BERNARDES;BONDE;0
SP;PRESIDENTE BERNARDES;CAMINHAO;282
SP;PRESIDENTE BERNARDES;CAMINHAO TRATOR;54
SP;PRESIDENTE BERNARDES;CAMINHONETE;923
SP;PRESIDENTE BERNARDES;CAMIONETA;266
SP;PRESIDENTE BERNARDES;CHASSI PLATAF;0
SP;PRESIDENTE BERNARDES;CICLOMOTOR;2
SP;PRESIDENTE BERNARDES;MICRO-ONIBUS;42
SP;PRESIDENTE BERNARDES;MOTOCICLETA;1589
SP;PRESIDENTE BERNARDES;MOTONETA;241
SP;PRESIDENTE BERNARDES;ONIBUS;52
SP;PRESIDENTE BERNARDES;QUADRICICLO;0
SP;PRESIDENTE BERNARDES;REBOQUE;231
SP;PRESIDENTE BERNARDES;SEMI-REBOQUE;79
SP;PRESIDENTE BERNARDES;SIDE-CAR;0
SP;PRESIDENTE BERNARDES;OUTROS;0
SP;PRESIDENTE BERNARDES;TRATOR ESTEI;0
SP;PRESIDENTE BERNARDES;TRATOR RODAS;3
SP;PRESIDENTE BERNARDES;TRICICLO;0
SP;PRESIDENTE BERNARDES;UTILITARIO;43
SP;PRESIDENTE EPITACIO;AUTOMOVEL;15064
SP;PRESIDENTE EPITACIO;BONDE;0
SP;PRESIDENTE EPITACIO;CAMINHAO;578
SP;PRESIDENTE EPITACIO;CAMINHAO TRATOR;268
SP;PRESIDENTE EPITACIO;CAMINHONETE;2029
SP;PRESIDENTE EPITACIO;CAMIONETA;716
SP;PRESIDENTE EPITACIO;CHASSI PLATAF;0
SP;PRESIDENTE EPITACIO;CICLOMOTOR;146
SP;PRESIDENTE EPITACIO;MICRO-ONIBUS;90
SP;PRESIDENTE EPITACIO;MOTOCICLETA;6052
SP;PRESIDENTE EPITACIO;MOTONETA;2827
SP;PRESIDENTE EPITACIO;ONIBUS;194
SP;PRESIDENTE EPITACIO;QUADRICICLO;0
SP;PRESIDENTE EPITACIO;REBOQUE;1152
SP;PRESIDENTE EPITACIO;SEMI-REBOQUE;265
SP;PRESIDENTE EPITACIO;SIDE-CAR;6
SP;PRESIDENTE EPITACIO;OUTROS;2
SP;PRESIDENTE EPITACIO;TRATOR ESTEI;0
SP;PRESIDENTE EPITACIO;TRATOR RODAS;8
SP;PRESIDENTE EPITACIO;TRICICLO;11
SP;PRESIDENTE EPITACIO;UTILITARIO;89
SP;PRESIDENTE PRUDENTE;AUTOMOVEL;99795
SP;PRESIDENTE PRUDENTE;BONDE;0
SP;PRESIDENTE PRUDENTE;CAMINHAO;4198
SP;PRESIDENTE PRUDENTE;CAMINHAO TRATOR;898
SP;PRESIDENTE PRUDENTE;CAMINHONETE;13990
SP;PRESIDENTE PRUDENTE;CAMIONETA;5675
SP;PRESIDENTE PRUDENTE;CHASSI PLATAF;0
SP;PRESIDENTE PRUDENTE;CICLOMOTOR;158
SP;PRESIDENTE PRUDENTE;MICRO-ONIBUS;428
SP;PRESIDENTE PRUDENTE;MOTOCICLETA;36003
SP;PRESIDENTE PRUDENTE;MOTONETA;8408
SP;PRESIDENTE PRUDENTE;ONIBUS;901
SP;PRESIDENTE PRUDENTE;QUADRICICLO;1
SP;PRESIDENTE PRUDENTE;REBOQUE;3978
SP;PRESIDENTE PRUDENTE;SEMI-REBOQUE;1332
SP;PRESIDENTE PRUDENTE;SIDE-CAR;5
SP;PRESIDENTE PRUDENTE;OUTROS;15
SP;PRESIDENTE PRUDENTE;TRATOR ESTEI;0
SP;PRESIDENTE PRUDENTE;TRATOR RODAS;47
SP;PRESIDENTE PRUDENTE;TRICICLO;52
SP;PRESIDENTE PRUDENTE;UTILITARIO;1664
SP;PRESIDENTE VENCESLAU;AUTOMOVEL;14674
SP;PRESIDENTE VENCESLAU;BONDE;0
SP;PRESIDENTE VENCESLAU;CAMINHAO;743
SP;PRESIDENTE VENCESLAU;CAMINHAO TRATOR;286
SP;PRESIDENTE VENCESLAU;CAMINHONETE;2403
SP;PRESIDENTE VENCESLAU;CAMIONETA;723
SP;PRESIDENTE VENCESLAU;CHASSI PLATAF;0
SP;PRESIDENTE VENCESLAU;CICLOMOTOR;16
SP;PRESIDENTE VENCESLAU;MICRO-ONIBUS;71
SP;PRESIDENTE VENCESLAU;MOTOCICLETA;5978
SP;PRESIDENTE VENCESLAU;MOTONETA;2593
SP;PRESIDENTE VENCESLAU;ONIBUS;85
SP;PRESIDENTE VENCESLAU;QUADRICICLO;0
SP;PRESIDENTE VENCESLAU;REBOQUE;753
SP;PRESIDENTE VENCESLAU;SEMI-REBOQUE;438
SP;PRESIDENTE VENCESLAU;SIDE-CAR;4
SP;PRESIDENTE VENCESLAU;OUTROS;0
